student_school,student_sex,student_age,home_address_type,family_size,parent_cohabitation_status,mother_education,father_education,mother_job,father_job,school_choice_reason,student_guardian,travel_time,weekly_study_time,past_class_failures,extra_educational_support,family_educational_support,paid_extra_classes,extra_curricular_activities,attended_nursery_school,higher_education_aspiration,internet_access_at_home,romantic_relationship,family_relationship_quality,free_time_after_school,going_out_with_friends,workday_alcohol_consumption,weekend_alcohol_consumption,current_health_status,school_absences,major,id,period,score,guardian_education,guardian_job
GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,no school support,no family support,yes,yes,yes,yes,yes,yes,1,3,2,1,1,1,10,Math,298,second period,12,4:higher education,teacher
GP,F,16,U,GT3,T,4,3,teacher,other,other,mother,1,2,0,no school support,no family support,yes,yes,yes,yes,yes,yes,1,3,2,1,1,1,10,Math,298,final,13,4:higher education,teacher
GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,yes,5,3,5,4,5,3,13,Math,299,first period,12,4:higher education,services
GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,yes,5,3,5,4,5,3,13,Math,299,second period,12,4:higher education,services
GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,yes,5,3,5,4,5,3,13,Math,299,final,13,4:higher education,services
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,4,2,4,1,2,Math,300,first period,14,4:higher education,other
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,4,2,4,1,2,Math,300,second period,13,4:higher education,other
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,4,2,4,1,2,Math,300,final,13,4:higher education,other
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,3,1,1,4,6,Math,301,first period,14,4:higher education,teacher
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,3,1,1,4,6,Math,301,second period,12,4:higher education,teacher
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,3,1,1,4,6,Math,301,final,13,4:higher education,teacher
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,yes,5,2,2,1,2,5,23,Math,302,first period,13,4:higher education,services
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,yes,5,2,2,1,2,5,23,Math,302,second period,13,4:higher education,services
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,no school support,family support,yes,no,yes,yes,yes,yes,5,2,2,1,2,5,23,Math,302,final,13,4:higher education,services
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,4,Math,303,first period,12,4:higher education,services
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,4,Math,303,second period,13,4:higher education,services
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no school support,family support,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,4,Math,303,final,13,4:higher education,services
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no school support,no family support,yes,no,yes,yes,yes,yes,4,2,2,2,2,5,0,Math,304,first period,13,4:higher education,teacher
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no school support,no family support,yes,no,yes,yes,yes,yes,4,2,2,2,2,5,0,Math,304,second period,13,4:higher education,teacher
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no school support,no family support,yes,no,yes,yes,yes,yes,4,2,2,2,2,5,0,Math,304,final,13,4:higher education,teacher
GP,M,16,U,LE3,T,4,3,services,other,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,2,1,2,5,6,Portuguese,305,first period,12,4:higher education,services
GP,M,16,U,LE3,T,4,3,services,other,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,2,1,2,5,6,Portuguese,305,second period,12,4:higher education,services
GP,M,16,U,LE3,T,4,3,services,other,reputation,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,2,1,2,5,6,Portuguese,305,final,13,4:higher education,services
GP,F,17,U,GT3,A,4,4,other,teacher,home,mother,2,2,0,school support,family support,no,no,yes,yes,no,no,4,1,4,1,1,1,2,Portuguese,306,first period,10,4:higher education,other
GP,F,17,U,GT3,A,4,4,other,teacher,home,mother,2,2,0,school support,family support,no,no,yes,yes,no,no,4,1,4,1,1,1,2,Portuguese,306,second period,13,4:higher education,other
GP,F,17,U,GT3,A,4,4,other,teacher,home,mother,2,2,0,school support,family support,no,no,yes,yes,no,no,4,1,4,1,1,1,2,Portuguese,306,final,13,4:higher education,other
GP,M,15,U,GT3,T,4,3,teacher,other,course,mother,2,2,0,no school support,family support,no,no,yes,yes,yes,no,5,4,3,1,2,3,0,Portuguese,307,first period,12,4:higher education,teacher
GP,M,15,U,GT3,T,4,3,teacher,other,course,mother,2,2,0,no school support,family support,no,no,yes,yes,yes,no,5,4,3,1,2,3,0,Portuguese,307,second period,12,4:higher education,teacher
GP,M,15,U,GT3,T,4,3,teacher,other,course,mother,2,2,0,no school support,family support,no,no,yes,yes,yes,no,5,4,3,1,2,3,0,Portuguese,307,final,13,4:higher education,teacher
GP,M,16,R,GT3,A,4,4,other,teacher,reputation,mother,2,3,0,no school support,family support,no,yes,yes,yes,yes,yes,2,4,3,1,1,5,4,Portuguese,308,first period,13,4:higher education,other
GP,M,16,R,GT3,A,4,4,other,teacher,reputation,mother,2,3,0,no school support,family support,no,yes,yes,yes,yes,yes,2,4,3,1,1,5,4,Portuguese,308,second period,13,4:higher education,other
GP,M,16,R,GT3,A,4,4,other,teacher,reputation,mother,2,3,0,no school support,family support,no,yes,yes,yes,yes,yes,2,4,3,1,1,5,4,Portuguese,308,final,13,4:higher education,other
GP,M,15,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no school support,family support,no,no,yes,yes,no,no,4,3,3,2,2,5,4,Portuguese,309,first period,11,4:higher education,teacher
GP,M,15,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no school support,family support,no,no,yes,yes,no,no,4,3,3,2,2,5,4,Portuguese,309,second period,12,4:higher education,teacher
GP,M,15,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no school support,family support,no,no,yes,yes,no,no,4,3,3,2,2,5,4,Portuguese,309,final,13,4:higher education,teacher
GP,F,16,U,GT3,T,4,3,teacher,health,home,mother,1,3,0,school support,family support,no,yes,yes,yes,yes,no,3,4,4,2,4,4,0,Portuguese,310,first period,14,4:higher education,teacher
GP,F,16,U,GT3,T,4,3,teacher,health,home,mother,1,3,0,school support,family support,no,yes,yes,yes,yes,no,3,4,4,2,4,4,0,Portuguese,310,second period,13,4:higher education,teacher
GP,F,16,U,GT3,T,4,3,teacher,health,home,mother,1,3,0,school support,family support,no,yes,yes,yes,yes,no,3,4,4,2,4,4,0,Portuguese,310,final,13,4:higher education,teacher
GP,F,15,U,GT3,T,4,3,services,other,reputation,mother,1,1,0,no school support,no family support,no,yes,yes,yes,yes,no,4,5,5,1,3,1,6,Portuguese,311,first period,14,4:higher education,services
GP,F,15,U,GT3,T,4,3,services,other,reputation,mother,1,1,0,no school support,no family support,no,yes,yes,yes,yes,no,4,5,5,1,3,1,6,Portuguese,311,second period,13,4:higher education,services
GP,F,15,U,GT3,T,4,3,services,other,reputation,mother,1,1,0,no school support,no family support,no,yes,yes,yes,yes,no,4,5,5,1,3,1,6,Portuguese,311,final,13,4:higher education,services
GP,F,16,U,GT3,T,4,4,other,other,reputation,mother,1,1,0,no school support,no family support,no,yes,no,yes,yes,no,5,3,4,1,2,1,4,Portuguese,312,first period,12,4:higher education,other
GP,F,16,U,GT3,T,4,4,other,other,reputation,mother,1,1,0,no school support,no family support,no,yes,no,yes,yes,no,5,3,4,1,2,1,4,Portuguese,312,second period,13,4:higher education,other
GP,F,16,U,GT3,T,4,4,other,other,reputation,mother,1,1,0,no school support,no family support,no,yes,no,yes,yes,no,5,3,4,1,2,1,4,Portuguese,312,final,13,4:higher education,other
GP,F,16,U,GT3,T,4,3,other,at_home,course,mother,1,3,0,school support,family support,no,no,yes,yes,yes,no,5,3,5,1,1,3,2,Portuguese,313,first period,12,4:higher education,other
GP,F,16,U,GT3,T,4,3,other,at_home,course,mother,1,3,0,school support,family support,no,no,yes,yes,yes,no,5,3,5,1,1,3,2,Portuguese,313,second period,13,4:higher education,other
GP,F,16,U,GT3,T,4,3,other,at_home,course,mother,1,3,0,school support,family support,no,no,yes,yes,yes,no,5,3,5,1,1,3,2,Portuguese,313,final,13,4:higher education,other
GP,M,16,U,GT3,T,4,4,health,other,course,mother,1,1,0,no school support,family support,no,yes,yes,yes,yes,no,3,4,4,1,4,5,4,Portuguese,314,first period,12,4:higher education,health
GP,M,16,U,GT3,T,4,4,health,other,course,mother,1,1,0,no school support,family support,no,yes,yes,yes,yes,no,3,4,4,1,4,5,4,Portuguese,314,second period,13,4:higher education,health
GP,M,16,U,GT3,T,4,4,health,other,course,mother,1,1,0,no school support,family support,no,yes,yes,yes,yes,no,3,4,4,1,4,5,4,Portuguese,314,final,13,4:higher education,health
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,3,1,3,5,0,Portuguese,315,first period,15,4:higher education,services
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,3,1,3,5,0,Portuguese,315,second period,13,4:higher education,services
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,3,1,3,5,0,Portuguese,315,final,13,4:higher education,services
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,no,4,2,2,1,1,5,2,Portuguese,316,first period,13,4:higher education,teacher
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,no,4,2,2,1,1,5,2,Portuguese,316,second period,13,4:higher education,teacher
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,no,4,2,2,1,1,5,2,Portuguese,316,final,13,4:higher education,teacher
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1,1,0,school support,family support,no,no,yes,yes,no,yes,4,2,1,1,1,4,0,Portuguese,317,first period,13,4:higher education,other
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1,1,0,school support,family support,no,no,yes,yes,no,yes,4,2,1,1,1,4,0,Portuguese,317,second period,13,4:higher education,other
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1,1,0,school support,family support,no,no,yes,yes,no,yes,4,2,1,1,1,4,0,Portuguese,317,final,13,4:higher education,other
GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no school support,family support,yes,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,Portuguese,318,first period,11,4:higher education,other
GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no school support,family support,yes,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,Portuguese,318,second period,11,4:higher education,other
GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no school support,family support,yes,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,Portuguese,318,final,13,4:higher education,other
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,school support,family support,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,Portuguese,319,first period,13,4:higher education,teacher
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,school support,family support,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,Portuguese,319,second period,13,4:higher education,teacher
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,school support,family support,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,Portuguese,319,final,13,4:higher education,teacher
GP,F,16,U,GT3,A,4,1,other,other,home,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,yes,5,3,3,1,2,5,0,Portuguese,320,first period,14,4:higher education,other
GP,F,16,U,GT3,A,4,1,other,other,home,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,yes,5,3,3,1,2,5,0,Portuguese,320,second period,13,4:higher education,other
GP,F,16,U,GT3,A,4,1,other,other,home,mother,1,2,0,no school support,no family support,no,yes,yes,yes,yes,yes,5,3,3,1,2,5,0,Portuguese,320,final,13,4:higher education,other
GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1,2,1,school support,family support,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,2,Portuguese,321,first period,14,4:higher education,health
GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1,2,1,school support,family support,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,2,Portuguese,321,second period,12,4:higher education,health
GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1,2,1,school support,family support,no,yes,yes,yes,yes,yes,2,4,4,1,1,4,2,Portuguese,321,final,13,4:higher education,health
GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no school support,no family support,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,Portuguese,323,first period,12,4:higher education,teacher
GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no school support,no family support,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,Portuguese,323,second period,13,4:higher education,teacher
GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,no school support,no family support,no,no,yes,yes,yes,no,4,1,1,2,2,5,0,Portuguese,323,final,13,4:higher education,teacher
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,4,4,3,3,5,0,Portuguese,324,first period,12,4:higher education,teacher
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,4,4,3,3,5,0,Portuguese,324,second period,11,4:higher education,teacher
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,4,4,3,3,5,0,Portuguese,324,final,13,4:higher education,teacher
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,no school support,no family support,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,Portuguese,325,first period,13,4:higher education,other
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,no school support,no family support,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,Portuguese,325,second period,14,4:higher education,other
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,no school support,no family support,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,Portuguese,325,final,13,4:higher education,other
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,4,1,3,4,0,Portuguese,326,first period,13,4:higher education,teacher
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,4,1,3,4,0,Portuguese,326,second period,12,4:higher education,teacher
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,no,5,4,4,1,3,4,0,Portuguese,326,final,13,4:higher education,teacher
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,Portuguese,327,first period,12,4:higher education,services
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,Portuguese,327,second period,12,4:higher education,services
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,Portuguese,327,final,13,4:higher education,services
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,Portuguese,328,first period,11,4:higher education,health
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,Portuguese,328,second period,12,4:higher education,health
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no school support,family support,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,Portuguese,328,final,13,4:higher education,health
MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,no school support,family support,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,Portuguese,329,first period,13,4:higher education,teacher
MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,no school support,family support,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,Portuguese,329,second period,12,4:higher education,teacher
MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,no school support,family support,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,Portuguese,329,final,13,4:higher education,teacher
MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,no school support,no family support,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,Portuguese,330,first period,14,3:secondary education,other
MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,no school support,no family support,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,Portuguese,330,second period,12,3:secondary education,other
MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,no school support,no family support,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,Portuguese,330,final,13,3:secondary education,other
GP,F,15,U,LE3,A,3,3,other,other,other,mother,1,1,0,no school support,no family support,yes,no,yes,yes,yes,no,5,3,4,4,4,1,6,Math,331,first period,10,3:secondary education,other
GP,F,15,U,LE3,A,3,3,other,other,other,mother,1,1,0,no school support,no family support,yes,no,yes,yes,yes,no,5,3,4,4,4,1,6,Math,331,second period,13,3:secondary education,other
GP,F,15,U,LE3,A,3,3,other,other,other,mother,1,1,0,no school support,no family support,yes,no,yes,yes,yes,no,5,3,4,4,4,1,6,Math,331,final,13,3:secondary education,other
GP,M,16,U,GT3,T,3,3,other,services,home,father,2,1,0,no school support,no family support,no,yes,yes,yes,yes,no,5,4,2,1,1,5,0,Math,332,first period,13,3:secondary education,services
GP,M,16,U,GT3,T,3,3,other,services,home,father,2,1,0,no school support,no family support,no,yes,yes,yes,yes,no,5,4,2,1,1,5,0,Math,332,second period,14,3:secondary education,services
GP,M,16,U,GT3,T,3,3,other,services,home,father,2,1,0,no school support,no family support,no,yes,yes,yes,yes,no,5,4,2,1,1,5,0,Math,332,final,13,3:secondary education,services
GP,M,15,U,GT3,T,3,4,other,other,reputation,father,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,3,4,3,1,2,4,6,Math,333,first period,14,4:higher education,other
GP,M,15,U,GT3,T,3,4,other,other,reputation,father,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,3,4,3,1,2,4,6,Math,333,second period,13,4:higher education,other
GP,M,15,U,GT3,T,3,4,other,other,reputation,father,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,3,4,3,1,2,4,6,Math,333,final,13,4:higher education,other
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,1,no school support,family support,no,no,no,yes,yes,no,2,5,5,5,5,5,10,Math,336,first period,11,3:secondary education,other
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,1,no school support,family support,no,no,no,yes,yes,no,2,5,5,5,5,5,10,Math,336,second period,13,3:secondary education,other
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,1,no school support,family support,no,no,no,yes,yes,no,2,5,5,5,5,5,10,Math,336,final,13,3:secondary education,other
